simple_background	white_background,grey_background,heart,flower,food,speech_bubble,star_(symbol),blue_background,pink_background,shadow,black_background,gradient_background,border,sparkle,cup,yellow_background,red_background,brown_background,blood,chain,animal,book,rose,stuffed_toy,fruit,green_background,purple_background,petals,feathers,leaf,stuffed_animal,glowing,cat,bird,two-tone_background,crescent,candy,orange_background,spikes,musical_note,water,steam,fire,chair,box,pillow,bug,tray,crystal,wind,plate,butterfly,smoke,cigarette,lollipop,thought_bubble,bed_sheet,arrow_(symbol),drinking_glass,table,drinking_straw,backlighting,popsicle,alcohol,red_rose,light_particles,ghost,glint,cake,ice,paw_print,mug,aqua_background,can,chocolate,bouquet,drink,open_book,ice_cream,teacup,folding_fan,fish,paper,dog,plant,puff_of_air,motor_vehicle,rabbit,poke_ball_(basic),water_drop,innertube,cherry_blossoms,spoon,fox_shadow_puppet,diamond_(shape),strawberry,gift_box,pocky,fork,music
white_background	simple_background,heart,flower,food,star_(symbol),speech_bubble,shadow,gradient_background,two-tone_background,sparkle,cup,grey_background,animal,petals,rose,book,chain,stuffed_toy,fruit,blood,feathers,leaf,blue_background,stuffed_animal,pink_background,cat,bird,border,water,crescent,musical_note,candy,box,pillow,spikes,bug,chair,tray,glowing,fire,wind,butterfly,crystal,bed_sheet,plate,thought_bubble,arrow_(symbol),steam,lollipop,backlighting,table,drinking_glass,drinking_straw,red_rose,popsicle,cake,floral_background,yellow_background,alcohol,smoke,ice,cherry_blossoms,bouquet,cigarette,paw_print,brown_background,can,glint,mug,chocolate,light_particles,motor_vehicle,teacup,ghost,paper,ice_cream,water_drop,open_book,innertube,plant,rabbit,drink,folding_fan,fish,green_background,falling_petals,spoon,dog,strawberry,poke_ball_(basic),grass,eighth_note,puff_of_air,purple_background,gift_box,fox_shadow_puppet,diamond_(shape),disposable_cup,confetti,blurry_background
heart	simple_background,speech_bubble,white_background,food,flower,indoors,star_(symbol),pillow,pink_background,grey_background,sparkle,bed_sheet,gradient_background,candy,outdoors,chocolate,border,day,cup,sky,bed,blurry_background,box,rose,stuffed_toy,heart-shaped_food,cloud,fruit,blue_background,blue_sky,window,heart-shaped_chocolate,chain,stuffed_animal,water,steam,shadow,book,thought_bubble,musical_note,curtains,animal,blood,table,cat,beach,petals,chair,yellow_background,crescent,tree,red_background,cake,ocean,purple_background,heart-shaped_pillow,two-tone_background,black_background,plate,bird,couch,gift_box,brown_background,feathers,night,strawberry,heart-shaped_box,leaf,glowing,spikes,lollipop,tray,arrow_(symbol),playing_card,sunlight,light_particles,green_background,crystal,plant,desk,drinking_glass,red_rose,drinking_straw,diamond_(shape),glint,fork,rose_print,emphasis_lines,balloon,bug,polka_dot_background,spoon,teacup,cloudy_sky,orange_background,ice_cream,stuffed_rabbit,moon,rabbit,grass
flower	rose,petals,outdoors,sky,day,cloud,red_rose,white_background,water,simple_background,food,blue_sky,tree,bouquet,heart,leaf,plant,cup,indoors,bug,butterfly,blue_rose,grass,cherry_blossoms,sparkle,hibiscus,beach,bird,ocean,star_(symbol),window,fruit,white_rose,sunlight,blurry_background,animal,night,pink_rose,book,grey_background,cloudy_sky,falling_petals,floral_background,field,feathers,border,black_flower,table,chair,light_particles,flower_field,gradient_background,moon,chain,curtains,lily_(flower),speech_bubble,orange_flower,pillow,nature,shadow,cat,blood,night_sky,blue_background,wind,stuffed_toy,drinking_glass,black_background,purple_rose,star_(sky),palm_tree,lens_flare,scenery,hydrangea,innertube,building,ghost,teacup,vines,pink_background,glowing,stuffed_animal,water_drop,plate,lantern,cake,spider_lily,bed_sheet,potted_plant,vase,rain,full_moon,yellow_rose,rose_petals,crescent,drinking_straw,plum_blossoms,bed,starry_sky
outdoors	day,sky,cloud,blue_sky,tree,water,beach,ocean,cloudy_sky,flower,grass,night,sunlight,building,scenery,blurry_background,nature,food,bird,leaf,night_sky,horizon,forest,palm_tree,sand,petals,lens_flare,star_(sky),mountain,wind,plant,moon,snow,animal,fence,sunset,railing,cup,city,rock,motor_vehicle,cherry_blossoms,innertube,starry_sky,road,sparkle,bush,shadow,heart,rain,sun,star_(symbol),fruit,water_drop,light_rays,full_moon,snowing,stairs,beachball,field,cat,power_lines,light_particles,border,mountainous_horizon,bug,beach_umbrella,reflection,glowing,speech_bubble,pool,bench,lantern,car,lamppost,house,popsicle,backlighting,onsen,utility_pole,architecture,dappled_sunlight,drinking_straw,hibiscus,window,bridge,butterfly,rose,falling_petals,street,torii,autumn_leaves,ruins,feathers,bare_tree,shade,sunbeam,evening,book,river
sky	cloud,blue_sky,day,outdoors,cloudy_sky,ocean,night,night_sky,water,tree,beach,star_(sky),starry_sky,flower,moon,scenery,building,grass,sunlight,horizon,bird,full_moon,lens_flare,palm_tree,food,mountain,petals,wind,blurry_background,sunset,sand,sun,window,leaf,star_(symbol),city,sparkle,railing,innertube,fence,cup,nature,animal,plant,water_drop,motor_vehicle,rock,glowing,field,cherry_blossoms,fruit,shadow,mountainous_horizon,heart,beachball,light_particles,road,reflection,light_rays,border,gradient_sky,power_lines,aircraft,snow,indoors,feathers,forest,bush,lantern,orange_sky,backlighting,beach_umbrella,rose,utility_pole,popsicle,grey_sky,cat,stairs,bug,house,evening,architecture,book,twilight,watercraft,hibiscus,military_vehicle,chair,skyscraper,falling_petals,lamppost,rain,fire,airplane,flower_field,bridge,butterfly,shooting_star,ruins,fireworks
food	fruit,candy,cake,cup,plate,popsicle,lollipop,ice_cream,table,strawberry,apple,heart,flower,outdoors,fork,indoors,pocky,day,chocolate,spoon,chopsticks,simple_background,white_background,sky,tray,star_(symbol),bread,wagashi,cloud,sparkle,leaf,peach,tree,burger,blue_sky,chair,doughnut,cookie,window,drinking_straw,drinking_glass,watermelon,water,speech_bubble,teacup,beach,cherry,box,book,heart-shaped_food,bird,animal,dango,cake_slice,drink,heart-shaped_chocolate,stuffed_toy,cat,ocean,meat,plant,basket,blurry_background,grapes,noodles,pillow,onigiri,ice_cream_cone,orange_(fruit),stuffed_animal,border,rice,night,macaron,grey_background,steam,alcohol,rose,shadow,sunlight,mug,lemon,pizza,mandarin_orange,teapot,petals,pink_background,couch,parfait,jack-o'-lantern,chips_(food),innertube,candy_apple,sandwich,curtains,sushi,french_fries,vegetable,candle,tea
indoors	window,curtains,bed,blurry_background,pillow,chair,table,cup,desk,book,couch,plant,wooden_floor,food,bed_sheet,classroom,sunlight,day,heart,speech_bubble,flower,potted_plant,bedroom,bookshelf,school_desk,tiles,light_particles,stuffed_toy,lamp,night,mirror,steam,tatami,door,shadow,stuffed_animal,plate,drinking_glass,box,reflection,backlighting,bathroom,tile_floor,mug,paper,cat,clock,shelf,chalkboard,open_book,star_(symbol),sky,alcohol,rose,fruit,sliding_doors,tray,sparkle,teacup,monitor,school_chair,picture_frame,candle,tile_wall,water,computer,blanket,cake,kitchen,light_rays,animal,petals,book_stack,vase,ceiling,chain,lens_flare,bathtub,television,can,stairs,stool,tree,blood,cushion,drink,cloud,chopsticks,teapot,locker,poster_(object),ceiling_light,blue_sky,scenery,photo_(object),spoon,glass,bath,night_sky,border
day	outdoors,sky,cloud,blue_sky,ocean,beach,water,tree,sunlight,cloudy_sky,flower,grass,blurry_background,window,building,horizon,scenery,lens_flare,palm_tree,sand,food,bird,indoors,innertube,nature,petals,plant,leaf,wind,cup,mountain,animal,light_rays,fence,beachball,sparkle,sun,fruit,water_drop,forest,railing,rock,shadow,cherry_blossoms,curtains,bush,motor_vehicle,heart,chair,beach_umbrella,popsicle,road,hibiscus,light_particles,star_(symbol),table,pool,field,drinking_straw,city,sunbeam,stairs,book,dappled_sunlight,cat,snow,border,backlighting,shade,aircraft,mountainous_horizon,rose,bug,reflection,drink,potted_plant,power_lines,house,bench,drinking_glass,chain-link_fence,glint,speech_bubble,contrail,ice_cream,military_vehicle,watercraft,feathers,architecture,butterfly,falling_petals,flower_field,bridge,car,shore,river,airplane,desk,fish,watermelon
cloud	sky,blue_sky,day,outdoors,cloudy_sky,ocean,water,beach,tree,scenery,horizon,sunlight,building,grass,flower,bird,lens_flare,mountain,palm_tree,sunset,wind,sun,sand,night,moon,food,star_(sky),petals,night_sky,innertube,leaf,railing,blurry_background,fence,water_drop,city,sparkle,beachball,animal,starry_sky,nature,light_rays,window,rock,field,plant,aircraft,star_(symbol),mountainous_horizon,motor_vehicle,full_moon,fruit,cup,road,power_lines,shadow,reflection,light_particles,beach_umbrella,border,popsicle,bush,feathers,glowing,hibiscus,airplane,heart,evening,contrail,watercraft,utility_pole,military_vehicle,house,landscape,sunbeam,forest,gradient_sky,cumulonimbus_cloud,twilight,stairs,drinking_straw,cat,cherry_blossoms,rain,flower_field,ruins,bridge,backlighting,rainbow,rose,chair,architecture,seagull,bug,pool,book,orange_sky,lamppost,dragon,skyscraper
